Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	10ngQCHeLa_75umC12_0min_1x_01 Spectral Count	10ngQCHeLa_75umC12_0min_1x_02 Spectral Count	10ngQCHeLa_75umC12_0min_1x_03 Spectral Count	200pgQCHeLa_75umC12_0min_1x_01 Spectral Count	200pgQCHeLa_75umC12_0min_1x_02 Spectral Count	200pgQCHeLa_75umC12_0min_1x_03 Spectral Count	200pgQCHeLa_75umC12_0min_2x_01 Spectral Count	200pgQCHeLa_75umC12_0min_2x_02 Spectral Count	200pgQCHeLa_75umC12_0min_2x_03 Spectral Count	200pgQCHeLa_75umC12_3min_00 Spectral Count	200pgQCHeLa_75umC12_5min_placed_01 Spectral Count	200pgQCHeLa_75umC12_5min_placed_02 Spectral Count	200pgQCHeLa_75umC12_5min_placed_03 Spectral Count	20ngQCHeLa_75umC12_0min_1x_01 Spectral Count	20ngQCHeLa_75umC12_0min_1x_02 Spectral Count	20ngQCHeLa_75umC12_0min_1x_03 Spectral Count	2ngQCHeLa_75umC12_0min_1x_01 Spectral Count	2ngQCHeLa_75umC12_0min_1x_02 Spectral Count	2ngQCHeLa_75umC12_0min_1x_03 Spectral Count	2ngQCHeLa_75umC8_0min_1x_03 Spectral Count	Blank_75umC12_01 Spectral Count	Blank_75umC12_02 Spectral Count	Blank_75umC12_03 Spectral Count	Blank_75umC12_0min_1x_01 Spectral Count	Blank_75umC12_0min_1x_02 Spectral Count	Blank_75umC12_0min_1x_03 Spectral Count	10ngQCHeLa_75umC12_0min_1x_01 Unique Spectral Count	10ngQCHeLa_75umC12_0min_1x_02 Unique Spectral Count	10ngQCHeLa_75umC12_0min_1x_03 Unique Spectral Count	200pgQCHeLa_75umC12_0min_1x_01 Unique Spectral Count	200pgQCHeLa_75umC12_0min_1x_02 Unique Spectral Count	200pgQCHeLa_75umC12_0min_1x_03 Unique Spectral Count	200pgQCHeLa_75umC12_0min_2x_01 Unique Spectral Count	200pgQCHeLa_75umC12_0min_2x_02 Unique Spectral Count	200pgQCHeLa_75umC12_0min_2x_03 Unique Spectral Count	200pgQCHeLa_75umC12_3min_00 Unique Spectral Count	200pgQCHeLa_75umC12_5min_placed_01 Unique Spectral Count	200pgQCHeLa_75umC12_5min_placed_02 Unique Spectral Count	200pgQCHeLa_75umC12_5min_placed_03 Unique Spectral Count	20ngQCHeLa_75umC12_0min_1x_01 Unique Spectral Count	20ngQCHeLa_75umC12_0min_1x_02 Unique Spectral Count	20ngQCHeLa_75umC12_0min_1x_03 Unique Spectral Count	2ngQCHeLa_75umC12_0min_1x_01 Unique Spectral Count	2ngQCHeLa_75umC12_0min_1x_02 Unique Spectral Count	2ngQCHeLa_75umC12_0min_1x_03 Unique Spectral Count	2ngQCHeLa_75umC8_0min_1x_03 Unique Spectral Count	Blank_75umC12_01 Unique Spectral Count	Blank_75umC12_02 Unique Spectral Count	Blank_75umC12_03 Unique Spectral Count	Blank_75umC12_0min_1x_01 Unique Spectral Count	Blank_75umC12_0min_1x_02 Unique Spectral Count	Blank_75umC12_0min_1x_03 Unique Spectral Count	10ngQCHeLa_75umC12_0min_1x_01 Total Spectral Count	10ngQCHeLa_75umC12_0min_1x_02 Total Spectral Count	10ngQCHeLa_75umC12_0min_1x_03 Total Spectral Count	200pgQCHeLa_75umC12_0min_1x_01 Total Spectral Count	200pgQCHeLa_75umC12_0min_1x_02 Total Spectral Count	200pgQCHeLa_75umC12_0min_1x_03 Total Spectral Count	200pgQCHeLa_75umC12_0min_2x_01 Total Spectral Count	200pgQCHeLa_75umC12_0min_2x_02 Total Spectral Count	200pgQCHeLa_75umC12_0min_2x_03 Total Spectral Count	200pgQCHeLa_75umC12_3min_00 Total Spectral Count	200pgQCHeLa_75umC12_5min_placed_01 Total Spectral Count	200pgQCHeLa_75umC12_5min_placed_02 Total Spectral Count	200pgQCHeLa_75umC12_5min_placed_03 Total Spectral Count	20ngQCHeLa_75umC12_0min_1x_01 Total Spectral Count	20ngQCHeLa_75umC12_0min_1x_02 Total Spectral Count	20ngQCHeLa_75umC12_0min_1x_03 Total Spectral Count	2ngQCHeLa_75umC12_0min_1x_01 Total Spectral Count	2ngQCHeLa_75umC12_0min_1x_02 Total Spectral Count	2ngQCHeLa_75umC12_0min_1x_03 Total Spectral Count	2ngQCHeLa_75umC8_0min_1x_03 Total Spectral Count	Blank_75umC12_01 Total Spectral Count	Blank_75umC12_02 Total Spectral Count	Blank_75umC12_03 Total Spectral Count	Blank_75umC12_0min_1x_01 Total Spectral Count	Blank_75umC12_0min_1x_02 Total Spectral Count	Blank_75umC12_0min_1x_03 Total Spectral Count	10ngQCHeLa_75umC12_0min_1x_01 Intensity	10ngQCHeLa_75umC12_0min_1x_02 Intensity	10ngQCHeLa_75umC12_0min_1x_03 Intensity	200pgQCHeLa_75umC12_0min_1x_01 Intensity	200pgQCHeLa_75umC12_0min_1x_02 Intensity	200pgQCHeLa_75umC12_0min_1x_03 Intensity	200pgQCHeLa_75umC12_0min_2x_01 Intensity	200pgQCHeLa_75umC12_0min_2x_02 Intensity	200pgQCHeLa_75umC12_0min_2x_03 Intensity	200pgQCHeLa_75umC12_3min_00 Intensity	200pgQCHeLa_75umC12_5min_placed_01 Intensity	200pgQCHeLa_75umC12_5min_placed_02 Intensity	200pgQCHeLa_75umC12_5min_placed_03 Intensity	20ngQCHeLa_75umC12_0min_1x_01 Intensity	20ngQCHeLa_75umC12_0min_1x_02 Intensity	20ngQCHeLa_75umC12_0min_1x_03 Intensity	2ngQCHeLa_75umC12_0min_1x_01 Intensity	2ngQCHeLa_75umC12_0min_1x_02 Intensity	2ngQCHeLa_75umC12_0min_1x_03 Intensity	2ngQCHeLa_75umC8_0min_1x_03 Intensity	Blank_75umC12_01 Intensity	Blank_75umC12_02 Intensity	Blank_75umC12_03 Intensity	Blank_75umC12_0min_1x_01 Intensity	Blank_75umC12_0min_1x_02 Intensity	Blank_75umC12_0min_1x_03 Intensity	10ngQCHeLa_75umC12_0min_1x_01 MaxLFQ Intensity	10ngQCHeLa_75umC12_0min_1x_02 MaxLFQ Intensity	10ngQCHeLa_75umC12_0min_1x_03 MaxLFQ Intensity	200pgQCHeLa_75umC12_0min_1x_01 MaxLFQ Intensity	200pgQCHeLa_75umC12_0min_1x_02 MaxLFQ Intensity	200pgQCHeLa_75umC12_0min_1x_03 MaxLFQ Intensity	200pgQCHeLa_75umC12_0min_2x_01 MaxLFQ Intensity	200pgQCHeLa_75umC12_0min_2x_02 MaxLFQ Intensity	200pgQCHeLa_75umC12_0min_2x_03 MaxLFQ Intensity	200pgQCHeLa_75umC12_3min_00 MaxLFQ Intensity	200pgQCHeLa_75umC12_5min_placed_01 MaxLFQ Intensity	200pgQCHeLa_75umC12_5min_placed_02 MaxLFQ Intensity	200pgQCHeLa_75umC12_5min_placed_03 MaxLFQ Intensity	20ngQCHeLa_75umC12_0min_1x_01 MaxLFQ Intensity	20ngQCHeLa_75umC12_0min_1x_02 MaxLFQ Intensity	20ngQCHeLa_75umC12_0min_1x_03 MaxLFQ Intensity	2ngQCHeLa_75umC12_0min_1x_01 MaxLFQ Intensity	2ngQCHeLa_75umC12_0min_1x_02 MaxLFQ Intensity	2ngQCHeLa_75umC12_0min_1x_03 MaxLFQ Intensity	2ngQCHeLa_75umC8_0min_1x_03 MaxLFQ Intensity	Blank_75umC12_01 MaxLFQ Intensity	Blank_75umC12_02 MaxLFQ Intensity	Blank_75umC12_03 MaxLFQ Intensity	Blank_75umC12_0min_1x_01 MaxLFQ Intensity	Blank_75umC12_0min_1x_02 MaxLFQ Intensity	Blank_75umC12_0min_1x_03 MaxLFQ Intensity	Indistinguishable Proteins
sp|O60504|VINEX_HUMAN	O60504	VINEX_HUMAN	SORBS3	671	Homo sapiens	1:Experimental evidence at protein level	Vinexin	0.9692	0.999	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4695823.5	4822807.5	4785016.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6802876.0	5762976.5	5339463.0	0.0	0.0	2991996.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60506|HNRPQ_HUMAN	O60506	HNRPQ_HUMAN	SYNCRIP	623	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein Q	1.0	0.999	22	271	271	434	20	17	17	8	6	6	7	8	7	11	7	7	7	32	27	28	13	15	14	10	0	0	0	4	0	0	20	17	17	8	6	6	7	8	7	11	7	7	7	32	27	28	13	15	14	10	0	0	0	4	0	0	32	24	27	14	12	12	13	14	13	18	13	13	13	44	38	40	23	24	24	18	0	0	0	5	0	0	1.83640026E9	1.81452621E9	1.80559347E9	9.3486406E8	8.2057786E8	6.8071315E8	7.6157171E8	8.222217E8	1.33108275E9	1.09193805E9	1.35139021E9	1.35300211E9	1.23668416E9	2.41868902E9	2.29957965E9	2.38557542E9	1.0570377E9	1.35824614E9	1.2877879E9	1.86942298E9	0.0	1.68848896E8	0.0	1.43856218E9	0.0	0.0	3.8229856E8	3.78107552E8	3.66438752E8	2.13401408E8	2.28018048E8	2.25781808E8	2.17306752E8	2.39578288E8	4.1198544E8	2.52589296E8	3.8907968E8	3.97199424E8	4.09646144E8	5.3819699E8	5.24673792E8	5.01041184E8	2.51738512E8	2.94044064E8	3.3457488E8	4.4716944E8	0.0	0.0	0.0	5.09126304E8	0.0	0.0	
sp|O60508|PRP17_HUMAN	O60508	PRP17_HUMAN	CDC40	579	Homo sapiens	1:Experimental evidence at protein level	Pre-mRNA-processing factor 17	0.9995	0.9976	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1943337.8	5823165.0	5331510.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3312254.0	1.1026776E7	6888354.0	0.0	0.0	2966288.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3275423.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6449524.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60518|RNBP6_HUMAN	O60518	RNBP6_HUMAN	RANBP6	1105	Homo sapiens	1:Experimental evidence at protein level	Ran-binding protein 6	1.0	0.9989	7	8	8	37	1	0	1	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	4	3	3	1	0	0	0	0	1	1	1	1	0	9	5	3	1	1	1	2	0	0	0	0	0	0	2.1257588E7	1.3751956E7	1.942626E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7793542E7	2.0642596E7	2.465431E7	4022833.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8972139.0	7629423.0	7927986.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9212178.0	8877293.0	8275808.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60524|NEMF_HUMAN	O60524	NEMF_HUMAN	NEMF	1076	Homo sapiens	1:Experimental evidence at protein level	Nuclear export mediator factor NEMF	1.0	0.999	7	25	25	25	3	3	4	0	0	0	0	0	0	0	0	0	0	5	4	4	1	1	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	0	0	0	5	4	4	1	1	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	0	0	0	5	4	4	1	1	0	0	0	0	0	0	0	0	5.3291752E7	5.532536E7	3.9180052E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9897932E7	3.5013016E7	6.5645048E7	2.6794428E7	1.8491286E7	1.057862E7	3.9551192E7	0.0	0.0	0.0	0.0	0.0	0.0	1.7796252E7	1.6799374E7	1.4577033E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7686376E7	1.5233291E7	1.7901974E7	1.4430035E7	1.3634365E7	0.0	2.1235318E7	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60547|GMDS_HUMAN	O60547	GMDS_HUMAN	GMDS	372	Homo sapiens	1:Experimental evidence at protein level	GDP-mannose 4,6 dehydratase	1.0	0.999	4	14	14	14	1	1	2	0	0	0	0	0	0	0	0	0	0	4	2	3	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	4	2	3	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	4	2	3	1	0	0	0	0	0	0	0	0	0	2.9820408E7	2.8280072E7	3.9891432E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5903048E7	4.59616E7	4.43981E7	1.6276795E7	2.103339E7	2.0788316E7	1.0356357E7	0.0	0.0	0.0	0.0	0.0	0.0	1.7354014E7	1.645999E7	1.6731716E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9375374E7	2.0329054E7	2.061331E7	0.0	1.1834762E7	1.1305028E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60563|CCNT1_HUMAN	O60563	CCNT1_HUMAN	CCNT1	726	Homo sapiens	1:Experimental evidence at protein level	Cyclin-T1	1.0	0.999	3	7	7	7	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	2955053.0	2.0773092E7	1.4497058E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5995982E7	2.2356112E7	2.2440844E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0900281E7	1.0651957E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2787101E7	1.1889984E7	1.1729976E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60566|BUB1B_HUMAN	O60566	BUB1B_HUMAN	BUB1B	1050	Homo sapiens	1:Experimental evidence at protein level	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	0.7641	0.99	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3429939.2	4420772.5	4418996.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4725508.0	3967195.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60568|PLOD3_HUMAN	O60568	PLOD3_HUMAN	PLOD3	738	Homo sapiens	1:Experimental evidence at protein level	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	1.0	0.999	20	157	157	157	15	16	16	3	2	2	0	1	2	4	3	2	0	18	18	16	10	11	12	6	0	0	0	0	0	0	15	16	16	3	2	2	0	1	2	4	3	2	0	18	18	16	10	11	12	6	0	0	0	0	0	0	15	16	16	3	2	2	0	1	2	4	3	2	0	18	18	16	10	11	12	6	0	0	0	0	0	0	6.0623674E8	6.2183002E8	5.9912237E8	1.70158912E8	7.5534824E7	1.3227208E8	1.17728816E8	7.4643744E7	7.902052E7	3.01542912E8	2.28110496E8	1.04387776E8	0.0	5.6008698E8	6.5351654E8	6.2172909E8	6.5210848E8	4.990984E8	7.5512979E8	4.366376E8	0.0	0.0	0.0	0.0	0.0	0.0	1.31858344E8	1.1905304E8	1.30040984E8	7.3329568E7	0.0	8.2147912E7	8.0387688E7	0.0	0.0	9.8908232E7	8.7699136E7	0.0	0.0	1.09184984E8	1.28321984E8	1.20483936E8	1.2409632E8	1.24126728E8	1.30399928E8	1.24602016E8	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60573|IF4E2_HUMAN	O60573	IF4E2_HUMAN	EIF4E2	245	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 4E type 2	0.9643	0.9988	1	4	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1.1215476E7	1.4508642E7	1.1792727E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3236417E7	1.2965236E7	1.2365681E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60610|DIAP1_HUMAN	O60610	DIAP1_HUMAN	DIAPH1	1272	Homo sapiens	1:Experimental evidence at protein level	Protein diaphanous homolog 1	1.0	0.999	28	87	87	87	10	8	5	0	0	0	0	0	1	0	0	0	0	18	17	15	5	3	4	1	0	0	0	0	0	0	10	8	5	0	0	0	0	0	1	0	0	0	0	18	17	15	5	3	4	1	0	0	0	0	0	0	10	8	5	0	0	0	0	0	1	0	0	0	0	18	17	15	5	3	4	1	0	0	0	0	0	0	3.82650816E8	3.89900992E8	2.93305664E8	0.0	0.0	0.0	0.0	0.0	1.56239632E8	0.0	1.57178512E8	0.0	0.0	3.54596416E8	4.15138112E8	3.77729408E8	1.40466624E8	1.32356584E8	2.4424984E8	2.69113056E8	0.0	0.0	0.0	0.0	0.0	0.0	4.7649088E7	4.6223624E7	4.6002912E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3757292E7	4.7324984E7	4.6121256E7	4.4732428E7	4.0485392E7	4.3828104E7	6.7360016E7	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60613|SEP15_HUMAN	O60613	SEP15_HUMAN	SELENOF	165	Homo sapiens	1:Experimental evidence at protein level	Selenoprotein F	1.0	0.999	2	9	9	9	1	1	1	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	6582874.5	7036406.5	6765880.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14695E7	2.975421E7	2.7331872E7	8421932.0	0.0	9481944.0	9121372.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3833106E7	2.262735E7	2.1287226E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60645|EXOC3_HUMAN	O60645	EXOC3_HUMAN	EXOC3	745	Homo sapiens	1:Experimental evidence at protein level	Exocyst complex component 3	0.9999	0.9989	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1310132E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60664|PLIN3_HUMAN	O60664	PLIN3_HUMAN	PLIN3	434	Homo sapiens	1:Experimental evidence at protein level	Perilipin-3	1.0	0.999	16	201	201	201	13	16	17	5	5	5	5	5	8	8	5	7	5	21	17	16	9	13	9	12	0	0	0	0	0	0	13	16	17	5	5	5	5	5	8	8	5	7	5	21	17	16	9	13	9	12	0	0	0	0	0	0	13	16	17	5	5	5	5	5	8	8	5	7	5	21	17	16	9	13	9	12	0	0	0	0	0	0	8.6948051E8	9.2486867E8	9.6677478E8	3.2854496E8	3.73786368E8	3.522E8	3.97568032E8	4.4728784E8	4.95125632E8	5.4143475E8	4.094696E8	4.9199744E8	4.48460704E8	1.16632781E9	1.05236621E9	1.15239245E9	7.0563699E8	7.1064832E8	7.5313133E8	9.2443059E8	0.0	0.0	0.0	0.0	0.0	0.0	1.6301968E8	1.58522064E8	1.52615696E8	1.207618E8	1.11676504E8	1.14292392E8	1.1737844E8	1.2647244E8	1.46592768E8	1.4021688E8	1.45569984E8	1.32576984E8	1.4137728E8	1.76073824E8	1.65919584E8	1.6298752E8	1.51814704E8	1.43843584E8	1.62285536E8	1.81687904E8	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60671|RAD1_HUMAN	O60671	RAD1_HUMAN	RAD1	282	Homo sapiens	1:Experimental evidence at protein level	Cell cycle checkpoint protein RAD1	0.9943	0.9957	2	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0.0	1.0437317E7	5548815.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3233412E7	1.32423E7	5153591.0	5970454.0	4552405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8167670.0	8545160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60678|ANM3_HUMAN	O60678	ANM3_HUMAN	PRMT3	531	Homo sapiens	1:Experimental evidence at protein level	Protein arginine N-methyltransferase 3	1.0	0.9989	6	21	21	21	2	3	3	0	0	0	0	0	0	0	0	0	0	4	4	4	0	1	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	4	4	4	0	1	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	4	4	4	0	1	0	0	0	0	0	0	0	0	9.2112E7	3.044309E7	9.1803952E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0862008E7	8.8614032E7	3.145598E7	1.4184771E7	0.0	1.0512565E7	2.0266706E7	0.0	0.0	0.0	0.0	0.0	0.0	3.6119656E7	3.6291152E7	3.957692E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5265724E7	3.6753008E7	3.7807764E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60684|IMA7_HUMAN	O60684	IMA7_HUMAN	KPNA6	536	Homo sapiens	1:Experimental evidence at protein level	Importin subunit alpha-7	1.0	0.999	11	80	23	80	6	9	8	0	0	0	0	0	0	1	0	0	0	15	12	11	5	6	4	3	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	3	3	4	2	2	2	1	0	0	0	0	0	0	6	9	8	0	0	0	0	0	0	1	0	0	0	15	12	11	5	6	4	3	0	0	0	0	0	0	3.23924448E8	3.97817888E8	2.91757344E8	0.0	4.1958312E7	0.0	0.0	0.0	0.0	6.3325212E7	4.5120148E7	0.0	0.0	4.44036928E8	4.42482016E8	4.22043136E8	2.34870832E8	2.14376E8	2.31300848E8	3.04987808E8	0.0	0.0	0.0	0.0	0.0	0.0	8.2349088E7	8.1361552E7	8.0816224E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6903128E7	8.900184E7	8.6782976E7	6.0085228E7	6.0678524E7	6.4684004E7	8.2910896E7	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60701|UGDH_HUMAN	O60701	UGDH_HUMAN	UGDH	494	Homo sapiens	1:Experimental evidence at protein level	UDP-glucose 6-dehydrogenase	1.0	0.999	14	73	73	73	6	6	7	1	1	0	0	1	1	0	0	1	0	10	12	13	3	4	5	2	0	0	0	0	0	0	6	6	7	1	1	0	0	1	1	0	0	1	0	10	12	13	3	4	5	2	0	0	0	0	0	0	6	6	7	1	1	0	0	1	1	0	0	1	0	10	12	13	3	4	5	2	0	0	0	0	0	0	1.68503616E8	1.65302208E8	1.67091856E8	6.9072432E7	6.269392E7	0.0	0.0	2.172353E7	3.631108E7	7.2137552E7	0.0	1.9801016E7	2.8262598E7	2.64640896E8	2.48084288E8	2.70501472E8	8.9371507E8	1.10602864E8	9.3190458E8	1.57678288E8	0.0	0.0	0.0	0.0	0.0	0.0	6.127398E7	6.364042E7	6.05132E7	6.8341672E7	6.0684208E7	0.0	0.0	0.0	0.0	7.2500704E7	0.0	0.0	0.0	6.3087432E7	6.2526408E7	6.0574084E7	5.9270084E7	5.7623776E7	6.9120496E7	5.8230628E7	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60716|CTND1_HUMAN	O60716	CTND1_HUMAN	CTNND1	968	Homo sapiens	1:Experimental evidence at protein level	Catenin delta-1	1.0	0.999	13	41	41	41	3	2	6	0	0	0	0	0	0	0	0	0	0	8	10	11	1	0	0	0	0	0	0	0	0	0	3	2	6	0	0	0	0	0	0	0	0	0	0	8	10	11	1	0	0	0	0	0	0	0	0	0	3	2	6	0	0	0	0	0	0	0	0	0	0	8	10	11	1	0	0	0	0	0	0	0	0	0	8.0538488E7	9.5697344E7	1.06940456E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70173776E8	1.05967216E8	1.18364224E8	5.3234992E7	1.0131861E7	3.6346172E7	1.5697956E7	0.0	0.0	0.0	0.0	0.0	0.0	1.9290804E7	1.9538376E7	2.0438568E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.168588E7	1.9228014E7	2.0677564E7	1.2205954E7	1.3379621E7	1.7139084E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
